,DGUID,Buddhist_total,Buddhist_men,Buddhist_women,Christian_total,Christian_men,Christian_women,Hindu_total,Hindu_men,Hindu_women,Jewish_total,Jewish_men,Jewish_women,Muslim_total,Muslim_men,Muslim_women,No_religion_total,No_religion_men,No_religion_women,Other_religions_total,Other_religions_men,Other_religions_women,Sikh_total,Sikh_men,Sikh_women,Indigenous_spirituality_total,Indigenous_spirituality_men,Indigenous_spirituality_women
2467,2021A00053539060,0.0,0.0,0.0,3320.0,1590.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,2260.0,1270.0,990.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,2021A00053540005,50.0,30.0,15.0,6805.0,3205.0,3595.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,2935.0,1540.0,1400.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,2021A00053540010,15.0,0.0,15.0,5210.0,2495.0,2715.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,2180.0,1220.0,965.0,45.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,2021A00053540025,0.0,0.0,0.0,4980.0,2430.0,2545.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,1330.0,1285.0,25.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,2021A00053540028,0.0,0.0,0.0,4555.0,1955.0,2600.0,10.0,10.0,0.0,10.0,0.0,10.0,60.0,25.0,30.0,2965.0,1615.0,1345.0,45.0,15.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0
2472,2021A00053540040,10.0,10.0,0.0,6480.0,3150.0,3335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,1520.0,1265.0,30.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
2473,2021A00053540046,15.0,0.0,10.0,3035.0,1500.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,545.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,2021A00053540050,0.0,0.0,0.0,2190.0,1070.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,640.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,2021A00053540055,0.0,0.0,0.0,3185.0,1565.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,15.0,1740.0,880.0,860.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,2021A00053540063,0.0,0.0,0.0,4215.0,2125.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,1600.0,805.0,795.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,2021A00053541004,0.0,0.0,0.0,4260.0,2090.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,880.0,695.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2021A00053541015,0.0,0.0,0.0,4905.0,2360.0,2540.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2580.0,1395.0,1185.0,45.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,2021A00053541024,25.0,10.0,15.0,6545.0,2995.0,3550.0,135.0,85.0,50.0,0.0,0.0,0.0,185.0,90.0,90.0,5030.0,2760.0,2270.0,95.0,40.0,55.0,35.0,10.0,25.0,0.0,0.0,0.0
2480,2021A00053541032,40.0,35.0,0.0,6360.0,3035.0,3325.0,10.0,0.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,3125.0,1705.0,1420.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,2021A00053541043,10.0,0.0,10.0,3880.0,1845.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,2825.0,1515.0,1310.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,2021A00053541045,15.0,0.0,15.0,8115.0,3600.0,4515.0,225.0,120.0,105.0,10.0,10.0,0.0,345.0,205.0,135.0,6745.0,3575.0,3170.0,75.0,40.0,35.0,85.0,40.0,45.0,25.0,20.0,10.0
2483,2021A00053541055,0.0,0.0,0.0,5010.0,2335.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0,2080.0,1780.0,40.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,2021A00053541057,0.0,0.0,0.0,360.0,175.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,160.0,130.0,15.0,10.0,10.0,0.0,0.0,0.0,120.0,55.0,60.0
2485,2021A00053541060,0.0,0.0,0.0,180.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,150.0,135.0,25.0,15.0,15.0,0.0,0.0,0.0,85.0,45.0,45.0
2486,2021A00053541069,0.0,0.0,0.0,2510.0,1180.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,15.0,1760.0,980.0,780.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,2021A00053542004,10.0,0.0,10.0,7830.0,3860.0,3975.0,25.0,10.0,10.0,30.0,20.0,10.0,30.0,10.0,15.0,5015.0,2700.0,2315.0,55.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,2021A00053542005,25.0,10.0,15.0,5280.0,2650.0,2625.0,110.0,50.0,55.0,40.0,25.0,15.0,55.0,30.0,20.0,3070.0,1655.0,1420.0,55.0,15.0,40.0,75.0,55.0,25.0,0.0,0.0,0.0
2489,2021A00053542015,15.0,10.0,0.0,5685.0,2645.0,3045.0,10.0,10.0,0.0,70.0,30.0,45.0,0.0,0.0,0.0,4505.0,2520.0,1980.0,40.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,2021A00053542029,10.0,0.0,0.0,4670.0,2070.0,2595.0,25.0,15.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,2865.0,1540.0,1330.0,30.0,0.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0
2491,2021A00053542037,0.0,0.0,0.0,4140.0,2075.0,2060.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.0,1425.0,1335.0,65.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,2021A00053542045,25.0,10.0,15.0,5300.0,2475.0,2830.0,0.0,0.0,0.0,85.0,40.0,45.0,15.0,0.0,0.0,3830.0,2030.0,1805.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,2021A00053542047,20.0,0.0,20.0,5975.0,2765.0,3215.0,10.0,10.0,0.0,10.0,0.0,0.0,60.0,30.0,30.0,5180.0,2700.0,2485.0,45.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,2021A00053542053,10.0,0.0,0.0,6370.0,3020.0,3355.0,0.0,0.0,0.0,20.0,15.0,10.0,80.0,45.0,40.0,4510.0,2490.0,2025.0,35.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,2021A00053542059,30.0,20.0,10.0,10325.0,4445.0,5880.0,125.0,60.0,65.0,105.0,70.0,30.0,235.0,110.0,125.0,9750.0,5070.0,4685.0,175.0,50.0,125.0,60.0,35.0,25.0,20.0,10.0,10.0
2496,2021A00053543003,25.0,10.0,15.0,6895.0,3430.0,3465.0,20.0,10.0,20.0,15.0,0.0,15.0,20.0,10.0,10.0,3895.0,2070.0,1820.0,30.0,20.0,10.0,45.0,20.0,25.0,0.0,0.0,0.0
2497,2021A00053543005,35.0,10.0,20.0,8015.0,3875.0,4140.0,65.0,35.0,25.0,20.0,10.0,15.0,60.0,20.0,35.0,6325.0,3375.0,2950.0,75.0,15.0,50.0,0.0,0.0,0.0,20.0,0.0,20.0
2498,2021A00053543007,375.0,175.0,200.0,26810.0,12615.0,14190.0,770.0,400.0,375.0,205.0,130.0,75.0,1010.0,540.0,465.0,13535.0,7190.0,6345.0,225.0,80.0,140.0,535.0,320.0,220.0,0.0,0.0,0.0
2499,2021A00053543009,45.0,0.0,40.0,12435.0,6025.0,6410.0,85.0,40.0,45.0,110.0,50.0,55.0,195.0,85.0,110.0,8595.0,4595.0,4000.0,70.0,25.0,45.0,30.0,10.0,20.0,0.0,0.0,0.0
2500,2021A00053543014,900.0,455.0,445.0,25855.0,12430.0,13430.0,1470.0,735.0,735.0,415.0,210.0,205.0,2835.0,1410.0,1420.0,10185.0,5405.0,4785.0,120.0,65.0,55.0,555.0,295.0,260.0,0.0,0.0,0.0
2501,2021A00053543015,40.0,20.0,25.0,7395.0,3420.0,3980.0,10.0,10.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,6905.0,3775.0,3130.0,80.0,40.0,45.0,0.0,0.0,0.0,30.0,15.0,15.0
2502,2021A00053543017,245.0,90.0,155.0,24825.0,11930.0,12900.0,535.0,240.0,290.0,720.0,400.0,320.0,725.0,370.0,350.0,15820.0,8580.0,7240.0,200.0,70.0,130.0,100.0,45.0,55.0,40.0,10.0,25.0
2503,2021A00053543019,30.0,20.0,10.0,5645.0,2735.0,2910.0,0.0,0.0,0.0,125.0,60.0,65.0,25.0,20.0,0.0,4440.0,2400.0,2030.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,2021A00053543021,50.0,15.0,40.0,12295.0,6015.0,6280.0,180.0,90.0,90.0,90.0,40.0,45.0,175.0,85.0,100.0,9805.0,5175.0,4630.0,105.0,40.0,65.0,65.0,25.0,40.0,0.0,0.0,0.0
2505,2021A00053543023,35.0,0.0,35.0,12050.0,5765.0,6290.0,20.0,15.0,0.0,105.0,55.0,55.0,85.0,50.0,40.0,10470.0,5650.0,4825.0,130.0,60.0,75.0,35.0,15.0,15.0,10.0,10.0,10.0
2506,2021A00053543031,90.0,40.0,50.0,12640.0,5420.0,7215.0,155.0,80.0,75.0,215.0,105.0,110.0,220.0,115.0,110.0,10730.0,5665.0,5065.0,155.0,55.0,100.0,70.0,20.0,50.0,0.0,0.0,0.0
2507,2021A00053543042,640.0,305.0,340.0,76380.0,35070.0,41310.0,2205.0,1255.0,945.0,965.0,485.0,480.0,3600.0,1940.0,1660.0,59270.0,31200.0,28070.0,1060.0,415.0,645.0,1135.0,650.0,480.0,130.0,75.0,55.0
2508,2021A00053543050,0.0,0.0,0.0,315.0,135.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,270.0,290.0,10.0,0.0,10.0,0.0,0.0,0.0,100.0,55.0,50.0
2509,2021A00053543052,100.0,50.0,50.0,15940.0,6845.0,9095.0,210.0,95.0,115.0,110.0,65.0,45.0,150.0,75.0,70.0,15325.0,7880.0,7445.0,305.0,130.0,175.0,75.0,35.0,35.0,65.0,40.0,20.0
2510,2021A00053543064,45.0,20.0,25.0,14650.0,6805.0,7850.0,145.0,95.0,45.0,90.0,45.0,45.0,80.0,30.0,45.0,9410.0,4890.0,4520.0,125.0,55.0,65.0,30.0,15.0,15.0,0.0,0.0,0.0
2511,2021A00053543068,40.0,30.0,0.0,8035.0,3910.0,4125.0,0.0,0.0,0.0,55.0,25.0,30.0,0.0,0.0,0.0,4530.0,2430.0,2100.0,105.0,35.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,2021A00053543069,0.0,0.0,0.0,335.0,165.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,100.0,115.0,10.0,0.0,0.0,0.0,0.0,0.0,130.0,60.0,70.0
2513,2021A00053543071,0.0,0.0,0.0,5815.0,2815.0,3000.0,0.0,0.0,0.0,25.0,10.0,15.0,0.0,0.0,0.0,5015.0,2700.0,2310.0,115.0,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,2021A00053543072,0.0,0.0,0.0,5735.0,2595.0,3135.0,15.0,15.0,10.0,10.0,0.0,0.0,35.0,20.0,10.0,3150.0,1755.0,1400.0,25.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,2021A00053543074,10.0,0.0,10.0,9775.0,4405.0,5365.0,100.0,55.0,45.0,55.0,35.0,25.0,45.0,30.0,10.0,7185.0,3705.0,3480.0,105.0,40.0,65.0,60.0,0.0,60.0,50.0,15.0,30.0
2516,2021A00053544002,30.0,10.0,25.0,5665.0,2560.0,3105.0,15.0,10.0,10.0,110.0,65.0,45.0,0.0,0.0,0.0,6195.0,3270.0,2925.0,85.0,25.0,60.0,0.0,0.0,0.0,10.0,0.0,0.0
2517,2021A00053544018,30.0,20.0,15.0,9075.0,4155.0,4920.0,65.0,40.0,25.0,40.0,20.0,20.0,20.0,10.0,10.0,7425.0,3895.0,3530.0,100.0,30.0,70.0,10.0,0.0,10.0,0.0,0.0,0.0
2518,2021A00053544027,10.0,0.0,10.0,2145.0,1050.0,1095.0,0.0,0.0,0.0,45.0,25.0,20.0,0.0,0.0,0.0,1525.0,825.0,700.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,2021A00053544042,35.0,20.0,20.0,10750.0,4995.0,5755.0,70.0,45.0,25.0,20.0,20.0,0.0,15.0,0.0,10.0,9665.0,5000.0,4665.0,110.0,40.0,70.0,55.0,45.0,15.0,0.0,0.0,0.0
2520,2021A00053544053,10.0,0.0,0.0,4345.0,2155.0,2190.0,0.0,0.0,0.0,45.0,20.0,20.0,0.0,0.0,0.0,3170.0,1760.0,1410.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2021A00053544065,0.0,0.0,0.0,2215.0,1135.0,1075.0,0.0,0.0,0.0,35.0,10.0,30.0,0.0,0.0,0.0,1145.0,670.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,2021A00053544073,0.0,0.0,0.0,55.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0
2523,2021A00053546005,0.0,0.0,0.0,2030.0,1010.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,1010.0,735.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,2021A00053546015,0.0,0.0,0.0,3680.0,1750.0,1925.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,0.0,0.0,3140.0,1695.0,1445.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,2021A00053546018,0.0,0.0,0.0,1425.0,700.0,725.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1025.0,595.0,425.0,65.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,2021A00053546024,0.0,0.0,0.0,3905.0,1795.0,2110.0,30.0,15.0,10.0,35.0,15.0,20.0,0.0,0.0,0.0,3010.0,1635.0,1370.0,50.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,2021A00053547002,35.0,15.0,20.0,6120.0,2800.0,3320.0,65.0,40.0,20.0,0.0,0.0,0.0,50.0,30.0,20.0,3115.0,1620.0,1495.0,40.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,2021A00053547003,0.0,0.0,0.0,5155.0,2510.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0,1310.0,1065.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,2021A00053547008,0.0,0.0,0.0,1885.0,940.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,555.0,365.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,2021A00053547020,0.0,0.0,0.0,1115.0,515.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,215.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2021A00053547030,10.0,0.0,10.0,2805.0,1425.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,430.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
2532,2021A00053547033,0.0,0.0,0.0,1810.0,880.0,935.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,560.0,310.0,245.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,2021A00053547035,0.0,0.0,0.0,2740.0,1285.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,600.0,495.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2021A00053547037,0.0,0.0,0.0,240.0,95.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,25.0
2535,2021A00053547043,0.0,0.0,0.0,2280.0,1095.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,390.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2021A00053547046,0.0,0.0,0.0,2365.0,1215.0,1155.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,775.0,375.0,400.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,2021A00053547048,15.0,10.0,0.0,5520.0,2415.0,3105.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2230.0,1275.0,955.0,60.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2021A00053547056,10.0,0.0,10.0,5090.0,2495.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1935.0,1035.0,905.0,45.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,2021A00053547064,20.0,15.0,10.0,9100.0,4100.0,5000.0,45.0,30.0,15.0,0.0,0.0,0.0,45.0,30.0,15.0,4245.0,2265.0,1980.0,120.0,50.0,70.0,35.0,10.0,25.0,20.0,0.0,15.0
2540,2021A00053547070,10.0,0.0,0.0,2175.0,1100.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,505.0,360.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,2021A00053547075,20.0,0.0,15.0,6990.0,3365.0,3625.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,15.0,15.0,2350.0,1310.0,1035.0,40.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,2021A00053547076,35.0,10.0,30.0,9470.0,4730.0,4740.0,140.0,85.0,55.0,30.0,20.0,10.0,70.0,35.0,30.0,7315.0,4055.0,3260.0,200.0,105.0,95.0,40.0,15.0,25.0,0.0,0.0,0.0
2543,2021A00053547090,0.0,0.0,0.0,1755.0,880.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,620.0,465.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,2021A00053547096,15.0,10.0,10.0,2270.0,1065.0,1205.0,50.0,25.0,20.0,0.0,0.0,0.0,70.0,40.0,30.0,1675.0,850.0,825.0,10.0,10.0,0.0,30.0,15.0,15.0,0.0,0.0,0.0
2545,2021A00053547098,0.0,0.0,0.0,150.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,2021A00053548001,0.0,0.0,0.0,710.0,380.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,175.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,2021A00053548013,0.0,0.0,0.0,825.0,420.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,115.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,2021A00053548019,0.0,0.0,0.0,70.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,2021A00053548021,0.0,0.0,0.0,1250.0,555.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,295.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2021A00053548022,0.0,0.0,0.0,305.0,150.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,2021A00053548027,0.0,0.0,0.0,1445.0,725.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,385.0,305.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,2021A00053548031,0.0,0.0,0.0,820.0,375.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,275.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2021A00053548034,0.0,0.0,0.0,3045.0,1520.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,940.0,835.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2021A00053548044,220.0,110.0,115.0,28995.0,13135.0,15865.0,240.0,160.0,80.0,55.0,30.0,30.0,125.0,65.0,60.0,21410.0,11245.0,10160.0,305.0,135.0,175.0,50.0,30.0,20.0,55.0,0.0,50.0
2555,2021A00053548055,20.0,15.0,0.0,10775.0,5290.0,5485.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,1660.0,1680.0,60.0,20.0,40.0,0.0,0.0,0.0,25.0,0.0,25.0
2556,2021A00053548069,0.0,0.0,0.0,535.0,235.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,2021A00053548072,0.0,0.0,0.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,90.0,65.0,20.0,0.0,20.0,0.0,0.0,0.0,25.0,20.0,0.0
2558,2021A00053548073,0.0,0.0,0.0,825.0,400.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,370.0,300.0,15.0,10.0,10.0,0.0,0.0,0.0,125.0,50.0,70.0
2559,2021A00053548091,0.0,0.0,0.0,50.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,2021A00053548094,0.0,0.0,0.0,975.0,500.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,330.0,225.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,2021A00053549003,10.0,0.0,0.0,2575.0,1210.0,1365.0,0.0,0.0,0.0,45.0,25.0,20.0,0.0,0.0,0.0,2155.0,1245.0,905.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,2021A00053549005,0.0,0.0,0.0,590.0,285.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,240.0,150.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,2021A00053549012,0.0,0.0,0.0,485.0,260.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,190.0,200.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,2021A00053549014,0.0,0.0,0.0,1275.0,620.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,715.0,610.0,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,2021A00053549018,10.0,0.0,10.0,510.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,185.0,200.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,2021A00053549019,0.0,0.0,0.0,785.0,415.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,335.0,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,2021A00053549022,0.0,0.0,0.0,430.0,175.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,350.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,2021A00053549024,0.0,0.0,0.0,335.0,180.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,225.0,150.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,2021A00053549028,0.0,0.0,0.0,870.0,430.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,300.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2021A00053549031,0.0,0.0,0.0,1455.0,720.0,735.0,0.0,0.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,1245.0,685.0,560.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,2021A00053549032,80.0,45.0,30.0,3125.0,1370.0,1760.0,25.0,15.0,10.0,0.0,0.0,0.0,35.0,20.0,20.0,3095.0,1570.0,1525.0,45.0,10.0,30.0,20.0,0.0,20.0,15.0,15.0,0.0
2572,2021A00053549036,0.0,0.0,0.0,740.0,330.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,425.0,295.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,2021A00053549039,0.0,0.0,0.0,620.0,285.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,235.0,155.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021A00053549043,0.0,0.0,0.0,1090.0,510.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,355.0,265.0,25.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,2021A00053549046,0.0,0.0,0.0,710.0,330.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,445.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,2021A00053549048,0.0,0.0,0.0,545.0,245.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,185.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,2021A00053549051,0.0,0.0,0.0,135.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,2021A00053549054,0.0,0.0,0.0,560.0,265.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,270.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
